hr|label
80.0007171851558|1
80.0007171851558|1
80.0007171851558|1
80.0007171851558|1
79.00009155570925|1
79.00009155570925|1
78.00039674080172|1
78.00039674080172|1
79.00009155570925|1
79.00009155570925|1
80.0007171851558|1
79.00009155570925|1
77.00070192589419|1
75.00038148154012|1
74.00068666663259|1
74.00068666663259|1
73.00006103718604|1
73.00006103718604|1
73.00006103718604|1
73.00006103718604|1
73.00006103718604|1
73.00006103718604|1
74.00068666663259|1
74.00068666663259|1
74.00068666663259|1
74.00068666663259|1
75.00038148154012|1
75.00038148154012|1
76.00007629644765|1
78.00039674080172|1
79.00009155570925|1
78.00039674080172|1
77.00070192589419|1
77.00070192589419|1
83.00073244441741|1
86.00074770367901|1
87.00044251858654|1
90.00045777784814|1
92.00077822220221|1
94.00016785201728|1
96.00048829637136|1
98.99957274109394|1
102.99928281526307|1
104.99960325961715|1
104.99960325961715|1
107.99961851887875|1
106.99992370397122|1
103.99990844470962|1
98.99957274109394|1
93.00047303710974|1
91.00015259275567|1
88.00013733349407|1
87.00044251858654|1
85.00012207423246|1
85.00012207423246|1
85.00012207423246|1
87.00044251858654|1
90.00045777784814|1
90.00045777784814|1
93.00047303710974|1
93.00047303710974|1
91.00015259275567|1
90.00045777784814|1
89.00076296294061|1
88.00013733349407|1
87.00044251858654|1
87.00044251858654|1
88.00013733349407|1
88.00013733349407|1
88.00013733349407|1
87.00044251858654|1
87.00044251858654|1
87.00044251858654|1
88.00013733349407|1
88.00013733349407|1
88.00013733349407|1
89.00076296294061|1
89.00076296294061|1
89.00076296294061|1
88.00013733349407|1
87.00044251858654|1
88.00013733349407|1
89.00076296294061|1
91.00015259275567|1
92.00077822220221|1
92.00077822220221|1
91.00015259275567|1
91.00015259275567|1
92.00077822220221|1
92.00077822220221|1
93.00047303710974|1
92.00077822220221|1
91.00015259275567|1
87.00044251858654|1
86.00074770367901|1
85.00012207423246|1
84.00042725932494|1
84.00042725932494|1
84.00042725932494|1
84.00042725932494|1
84.00042725932494|1
84.00042725932494|1
84.00042725932494|1
83.00073244441741|1
83.00073244441741|1
86.00074770367901|1
86.00074770367901|1
84.00042725932494|1
88.00013733349407|1
91.00015259275567|1
94.00016785201728|1
94.00016785201728|1
96.99925229673987|1
98.99957274109394|1
99.99926755600147|1
99.99926755600147|1
99.99926755600147|1
95.00079348146383|1
94.00016785201728|1
92.00077822220221|1
92.00077822220221|1
92.00077822220221|1
92.00077822220221|1
92.00077822220221|1
90.00045777784814|1
90.00045777784814|1
88.00013733349407|1
88.00013733349407|1
83.00073244441741|1
83.00073244441741|1
83.00073244441741|1
84.00042725932494|1
84.00042725932494|1
86.00074770367901|1
86.00074770367901|1
89.00076296294061|1
89.00076296294061|1
90.00045777784814|1
91.00015259275567|1
92.00077822220221|1
92.00077822220221|1
93.00047303710974|1
93.00047303710974|1
93.00047303710974|1
93.00047303710974|1
94.00016785201728|1
94.00016785201728|1
94.00016785201728|1
94.00016785201728|1
95.00079348146383|1
95.00079348146383|1
96.99925229673987|1
96.99925229673987|1
96.99925229673987|1
96.99925229673987|1
96.99925229673987|1
96.99925229673987|1
97.99987792618641|1
98.99957274109394|1
98.99957274109394|1
99.99926755600147|1
100.99989318544802|1
100.99989318544802|1
101.99958800035554|1
103.99990844470962|1
103.99990844470962|1
103.99990844470962|1
103.99990844470962|1
106.99992370397122|1
106.99992370397122|1
108.99931333378628|1
107.99961851887875|1
108.99931333378628|1
108.99931333378628|1
108.99931333378628|1
107.99961851887875|1
107.99961851887875|1
107.99961851887875|1
107.99961851887875|1
107.99961851887875|1
108.99931333378628|1
110.99963377814036|1
110.99963377814036|1
109.99993896323284|1
107.99961851887875|1
106.99992370397122|1
106.99992370397122|1
105.99929807452467|1
104.99960325961715|1
104.99960325961715|1
102.99928281526307|1
102.99928281526307|1
102.99928281526307|1
102.99928281526307|1
103.99990844470962|1
103.99990844470962|1
103.99990844470962|1
103.99990844470962|1
103.99990844470962|1
103.99990844470962|1
104.99960325961715|1
104.99960325961715|1
104.99960325961715|1
104.99960325961715|1
104.99960325961715|1
103.99990844470962|1
102.99928281526307|1
102.99928281526307|1
101.99958800035554|1
101.99958800035554|1
101.99958800035554|1
101.99958800035554|1
101.99958800035554|1
101.99958800035554|1
101.99958800035554|1
101.99958800035554|1
101.99958800035554|1
100.99989318544802|1
100.99989318544802|1
100.99989318544802|1
99.99926755600147|1
99.99926755600147|1
98.99957274109394|1
98.99957274109394|1
99.99926755600147|1
98.99957274109394|1
99.99926755600147|1
98.99957274109394|1
98.99957274109394|1
98.99957274109394|1
99.99926755600147|1
99.99926755600147|1
99.99926755600147|1
99.99926755600147|1
97.99987792618641|1
97.99987792618641|1
95.00079348146383|1
95.00079348146383|1
95.00079348146383|1
95.00079348146383|1
95.00079348146383|1
95.00079348146383|1
95.00079348146383|1
96.00048829637136|1
96.00048829637136|1
96.00048829637136|1
99.99926755600147|1
102.99928281526307|1
104.99960325961715|1
104.99960325961715|1
105.99929807452467|1
105.99929807452467|1
105.99929807452467|1
105.99929807452467|1
105.99929807452467|1
105.99929807452467|1
105.99929807452467|1
104.99960325961715|1
105.99929807452467|1
105.99929807452467|1
107.99961851887875|1
107.99961851887875|1
107.99961851887875|1
107.99961851887875|1
107.99961851887875|1
107.99961851887875|1
107.99961851887875|1
107.99961851887875|1
109.99993896323284|1
110.99963377814036|1
110.99963377814036|1
110.99963377814036|1
110.99963377814036|1
110.99963377814036|1
110.99963377814036|1
110.99963377814036|1
110.99963377814036|1
111.99932859304789|1
111.99932859304789|1
111.99932859304789|1
111.99932859304789|1
111.99932859304789|1
111.99932859304789|1
111.99932859304789|1
112.99995422249444|1
113.99964903740197|0
113.99964903740197|0
124.99908444500183|0
124.99908444500183|0
124.99908444500183|0
124.99908444500183|0
124.99908444500183|0
123.9993896300943|0
123.9993896300943|0
122.00000000027924|0
114.9993438523095|0
106.99992370397122|0
106.99992370397122|0
106.99992370397122|0
95.00079348146383|0
95.00079348146383|0
95.00079348146383|0
95.00079348146383|0
93.00047303710974|0
94.00016785201728|0
94.00016785201728|0
94.00016785201728|0
94.00016785201728|0
94.00016785201728|0
94.00016785201728|0
94.00016785201728|0
96.00048829637136|0
96.99925229673987|0
96.99925229673987|0
100.99989318544802|0
108.99931333378628|0
112.99995422249444|0
115.99996948175604|0
118.99998474101764|0
122.00000000027924|0
123.9993896300943|0
125.99971007444839|0
126.99940488935592|0
126.99940488935592|0
126.99940488935592|0
126.99940488935592|0
126.99940488935592|0
123.9993896300943|0
117.9993591115711|0
115.99996948175604|0
114.9993438523095|0
111.99932859304789|0
109.99993896323284|0
110.99963377814036|0
110.99963377814036|0
110.99963377814036|0
109.99993896323284|0
108.99931333378628|0
104.99960325961715|0
101.99958800035554|0
97.99987792618641|0
96.00048829637136|0
94.00016785201728|0
93.00047303710974|0
93.00047303710974|0
94.00016785201728|0
94.00016785201728|0
95.00079348146383|0
92.00077822220221|0
91.00015259275567|0
91.00015259275567|0
92.00077822220221|0
93.00047303710974|0
95.00079348146383|0
94.00016785201728|0
92.00077822220221|0
91.00015259275567|0
90.00045777784814|0
90.00045777784814|0
89.00076296294061|0
87.00044251858654|0
87.00044251858654|0
84.00042725932494|0
84.00042725932494|0
84.00042725932494|0
83.00073244441741|0
83.00073244441741|0
83.00073244441741|0
82.00010681497086|0
82.00010681497086|0
82.00010681497086|0
81.00041200006333|0
80.0007171851558|0
80.0007171851558|0
80.0007171851558|0
80.0007171851558|0
80.0007171851558|0
80.0007171851558|0
80.0007171851558|0
80.0007171851558|0
79.00009155570925|0
79.00009155570925|0
78.00039674080172|0
78.00039674080172|0
78.00039674080172|0
78.00039674080172|0
78.00039674080172|0
77.00070192589419|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
78.00039674080172|0
84.00042725932494|0
84.00042725932494|0
86.00074770367901|0
87.00044251858654|0
83.00073244441741|0
80.0007171851558|0
79.00009155570925|0
76.00007629644765|0
76.00007629644765|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
77.00070192589419|0
77.00070192589419|0
78.00039674080172|0
78.00039674080172|0
78.00039674080172|0
77.00070192589419|0
77.00070192589419|0
76.00007629644765|0
74.00068666663259|0
74.00068666663259|0
73.00006103718604|0
72.00036622227852|0
72.00036622227852|0
71.00067140737099|0
71.00067140737099|0
71.00067140737099|0
72.00036622227852|0
72.00036622227852|0
73.00006103718604|0
73.00006103718604|0
73.00006103718604|0
73.00006103718604|0
73.00006103718604|0
72.00036622227852|0
72.00036622227852|0
72.00036622227852|0
72.00036622227852|0
72.00036622227852|0
73.00006103718604|0
74.00068666663259|0
75.00038148154012|0
75.00038148154012|0
76.00007629644765|0
77.00070192589419|0
78.00039674080172|0
80.0007171851558|0
80.0007171851558|0
82.00010681497086|0
84.00042725932494|0
84.00042725932494|0
83.00073244441741|0
83.00073244441741|0
83.00073244441741|0
82.00010681497086|0
82.00010681497086|0
81.00041200006333|0
80.0007171851558|0
79.00009155570925|0
79.00009155570925|0
79.00009155570925|0
78.00039674080172|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
75.00038148154012|0
75.00038148154012|0
76.00007629644765|0
76.00007629644765|0
79.00009155570925|0
82.00010681497086|0
82.00010681497086|0
81.00041200006333|0
80.0007171851558|0
78.00039674080172|0
78.00039674080172|0
78.00039674080172|0
78.00039674080172|0
79.00009155570925|0
79.00009155570925|0
79.00009155570925|0
78.00039674080172|0
78.00039674080172|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
78.00039674080172|0
78.00039674080172|0
78.00039674080172|0
79.00009155570925|0
80.0007171851558|0
80.0007171851558|0
80.0007171851558|0
79.00009155570925|0
79.00009155570925|0
79.00009155570925|0
79.00009155570925|0
79.00009155570925|0
80.0007171851558|0
79.00009155570925|0
80.0007171851558|0
80.0007171851558|0
79.00009155570925|0
79.00009155570925|0
80.0007171851558|0
80.0007171851558|0
81.00041200006333|0
81.00041200006333|0
80.0007171851558|0
80.0007171851558|0
79.00009155570925|0
79.00009155570925|0
80.0007171851558|0
80.0007171851558|0
80.0007171851558|0
80.0007171851558|0
79.00009155570925|0
79.00009155570925|0
78.00039674080172|0
78.00039674080172|0
77.00070192589419|0
77.00070192589419|0
76.00007629644765|0
76.00007629644765|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
74.00068666663259|0
74.00068666663259|0
74.00068666663259|0
74.00068666663259|0
75.00038148154012|0
75.00038148154012|0
76.00007629644765|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
75.00038148154012|0
78.00039674080172|2
79.00009155570925|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
82.00010681497086|2
82.00010681497086|2
84.00042725932494|2
84.00042725932494|2
86.00074770367901|2
86.00074770367901|2
86.00074770367901|2
86.00074770367901|2
86.00074770367901|2
86.00074770367901|2
86.00074770367901|2
86.00074770367901|2
86.00074770367901|2
86.00074770367901|2
86.00074770367901|2
86.00074770367901|2
86.00074770367901|2
86.00074770367901|2
90.00045777784814|2
90.00045777784814|2
90.00045777784814|2
90.00045777784814|2
90.00045777784814|2
90.00045777784814|2
93.00047303710974|2
93.00047303710974|2
100.99989318544802|2
100.99989318544802|2
101.99958800035554|2
100.99989318544802|2
99.99926755600147|2
96.99925229673987|2
96.99925229673987|2
96.00048829637136|2
96.00048829637136|2
95.00079348146383|2
95.00079348146383|2
95.00079348146383|2
96.00048829637136|2
96.99925229673987|2
96.99925229673987|2
96.99925229673987|2
96.00048829637136|2
95.00079348146383|2
95.00079348146383|2
94.00016785201728|2
96.99925229673987|2
97.99987792618641|2
99.99926755600147|2
98.99957274109394|2
98.99957274109394|2
96.00048829637136|2
94.00016785201728|2
93.00047303710974|2
90.00045777784814|2
89.00076296294061|2
86.00074770367901|2
84.00042725932494|2
84.00042725932494|2
82.00010681497086|2
81.00041200006333|2
80.0007171851558|2
80.0007171851558|2
79.00009155570925|2
79.00009155570925|2
79.00009155570925|2
79.00009155570925|2
79.00009155570925|2
80.0007171851558|2
80.0007171851558|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
83.00073244441741|2
83.00073244441741|2
82.00010681497086|2
82.00010681497086|2
81.00041200006333|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
78.00039674080172|2
78.00039674080172|2
77.00070192589419|2
76.00007629644765|2
76.00007629644765|2
76.00007629644765|2
78.00039674080172|2
78.00039674080172|2
79.00009155570925|2
79.00009155570925|2
80.0007171851558|2
79.00009155570925|2
79.00009155570925|2
78.00039674080172|2
78.00039674080172|2
77.00070192589419|2
77.00070192589419|2
77.00070192589419|2
77.00070192589419|2
78.00039674080172|2
78.00039674080172|2
79.00009155570925|2
79.00009155570925|2
79.00009155570925|2
79.00009155570925|2
80.0007171851558|2
79.00009155570925|2
79.00009155570925|2
81.00041200006333|2
83.00073244441741|2
83.00073244441741|2
84.00042725932494|2
83.00073244441741|2
82.00010681497086|2
80.0007171851558|2
79.00009155570925|2
79.00009155570925|2
79.00009155570925|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
82.00010681497086|2
82.00010681497086|2
83.00073244441741|2
83.00073244441741|2
83.00073244441741|2
82.00010681497086|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
83.00073244441741|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
80.0007171851558|2
82.00010681497086|2
83.00073244441741|2
84.00042725932494|2
84.00042725932494|2
84.00042725932494|2
84.00042725932494|2
84.00042725932494|2
83.00073244441741|2
84.00042725932494|2
84.00042725932494|2
84.00042725932494|2
85.00012207423246|2
85.00012207423246|2
84.00042725932494|2
84.00042725932494|2
83.00073244441741|2
83.00073244441741|2
83.00073244441741|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
83.00073244441741|2
82.00010681497086|2
82.00010681497086|2
80.0007171851558|2
78.00039674080172|2
77.00070192589419|2
77.00070192589419|2
76.00007629644765|2
77.00070192589419|2
77.00070192589419|2
78.00039674080172|2
78.00039674080172|2
80.0007171851558|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
83.00073244441741|2
83.00073244441741|2
84.00042725932494|2
85.00012207423246|2
85.00012207423246|2
84.00042725932494|2
84.00042725932494|2
83.00073244441741|2
81.00041200006333|2
81.00041200006333|2
80.0007171851558|2
81.00041200006333|2
81.00041200006333|2
83.00073244441741|2
83.00073244441741|2
84.00042725932494|2
83.00073244441741|2
83.00073244441741|2
82.00010681497086|2
81.00041200006333|2
80.0007171851558|2
80.0007171851558|2
80.0007171851558|2
82.00010681497086|2
86.00074770367901|2
87.00044251858654|2
89.00076296294061|2
88.00013733349407|2
85.00012207423246|2
85.00012207423246|2
85.00012207423246|2
85.00012207423246|2
85.00012207423246|2
85.00012207423246|2
85.00012207423246|2
85.00012207423246|2
85.00012207423246|2
85.00012207423246|2
85.00012207423246|2
85.00012207423246|2
84.00042725932494|2
84.00042725932494|2
83.00073244441741|2
83.00073244441741|2
81.00041200006333|2
81.00041200006333|2
80.0007171851558|2
79.00009155570925|2
79.00009155570925|2
79.00009155570925|2
78.00039674080172|2
78.00039674080172|2
78.00039674080172|2
79.00009155570925|2
79.00009155570925|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
81.00041200006333|2
81.00041200006333|2
82.00010681497086|2
81.00041200006333|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
82.00010681497086|2
81.00041200006333|2
81.00041200006333|2
81.00041200006333|2
80.0007171851558|2
81.00041200006333|2
81.00041200006333|2
80.0007171851558|2
79.00009155570925|2
79.00009155570925|2
78.00039674080172|2
78.00039674080172|2
78.00039674080172|2
77.00070192589419|2
78.00039674080172|2
84.00042725932494|2
81.00041200006333|0
81.00041200006333|0
81.00041200006333|0
83.00073244441741|0
85.00012207423246|0
85.00012207423246|0
85.00012207423246|0
85.00012207423246|0
86.00074770367901|0
86.00074770367901|0
86.00074770367901|0
86.00074770367901|0
86.00074770367901|0
86.00074770367901|0
86.00074770367901|0
86.00074770367901|0
86.00074770367901|0
86.00074770367901|0
86.00074770367901|0
86.00074770367901|0
87.00044251858654|0
88.00013733349407|0
88.00013733349407|0
87.00044251858654|0
87.00044251858654|0
87.00044251858654|0
87.00044251858654|0
87.00044251858654|0
87.00044251858654|0
86.00074770367901|0
87.00044251858654|0
87.00044251858654|0
91.00015259275567|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
93.00047303710974|0
96.00048829637136|0
96.00048829637136|0
100.99989318544802|0
99.99926755600147|0
98.99957274109394|0
96.99925229673987|0
93.00047303710974|0
92.00077822220221|0
90.00045777784814|0
89.00076296294061|0
87.00044251858654|0
85.00012207423246|0
84.00042725932494|0
83.00073244441741|0
83.00073244441741|0
83.00073244441741|0
83.00073244441741|0
83.00073244441741|0
83.00073244441741|0
84.00042725932494|0
84.00042725932494|0
84.00042725932494|0
84.00042725932494|0
84.00042725932494|0
84.00042725932494|0
84.00042725932494|0
84.00042725932494|0
85.00012207423246|0
86.00074770367901|0
86.00074770367901|0
86.00074770367901|0
87.00044251858654|0
89.00076296294061|0
89.00076296294061|0
88.00013733349407|0
87.00044251858654|0
86.00074770367901|0
84.00042725932494|0
81.00041200006333|0
80.0007171851558|0
80.0007171851558|0
79.00009155570925|0
79.00009155570925|0
78.00039674080172|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
78.00039674080172|0
78.00039674080172|0
79.00009155570925|0
80.0007171851558|0
80.0007171851558|0
81.00041200006333|0
81.00041200006333|0
81.00041200006333|0
81.00041200006333|0
81.00041200006333|0
81.00041200006333|0
82.00010681497086|0
81.00041200006333|0
81.00041200006333|0
80.0007171851558|0
78.00039674080172|0
77.00070192589419|0
77.00070192589419|0
76.00007629644765|0
75.00038148154012|0
73.00006103718604|0
73.00006103718604|0
73.00006103718604|0
73.00006103718604|0
73.00006103718604|0
73.00006103718604|0
74.00068666663259|0
75.00038148154012|0
75.00038148154012|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
75.00038148154012|0
76.00007629644765|0
76.00007629644765|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
77.00070192589419|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
76.00007629644765|0
78.00039674080172|0
78.00039674080172|0
79.00009155570925|0
81.00041200006333|0
82.00010681497086|0
83.00073244441741|0
83.00073244441741|0
82.00010681497086|0
81.00041200006333|0
81.00041200006333|0
80.0007171851558|0
80.0007171851558|0
80.0007171851558|0
81.00041200006333|0
81.00041200006333|0
80.0007171851558|0
79.00009155570925|0
79.00009155570925|0
78.00039674080172|0
77.00070192589419|0
76.00007629644765|0
76.00007629644765|0
78.00039674080172|0
